,id,created_at,text
1,1401307747283517444,2021-06-05T22:39:36.000Z,I love her. ♥️ #barbarapravi https://t.co/iVb50qu9lp
2,1401307271276150789,2021-06-05T22:37:43.000Z,New girl crush unlocked: @Babpravi
6,1401244826469900291,2021-06-05T18:29:35.000Z,@Shahabs @Babpravi I am Blocking all twitter advertising until twitter changes their censorship policies ! I have blocked over 3900 promoted tweets! Join the fight!
15,1401174491548553227,2021-06-05T13:50:06.000Z,"@NDjokofan @LifeDjoker @DjokerNole @Babpravi Absolute class, both of them 🙌"
16,1401172465573900289,2021-06-05T13:42:02.000Z,@theDjole @LifeDjoker She sings well and is watching @DjokerNole - 😘 @Babpravi
26,1401068336180518913,2021-06-05T06:48:16.000Z,@dunclaurence I think you singing ‘Voilà’ by @Babpravi would be iconic 🎹🎶
28,1400964683855708162,2021-06-04T23:56:23.000Z,Some fun @Babpravi edits i made w PicsArt presets bc i was bored https://t.co/OHiUqMNcK0
36,1400920152028352513,2021-06-04T20:59:26.000Z,I WANT THE OLD VOTING SYSTEM BACK!!!! @Babpravi https://t.co/ZF2ocFVV4A
40,1400897207608528900,2021-06-04T19:28:16.000Z,I fell in love with @Babpravi  Je t'aime Barbara 😍 #Eurovision https://t.co/UAOYZiIGKu
66,1400579778768519175,2021-06-03T22:26:55.000Z,@chaseomgbbq33 @iambilalhassani @Babpravi we don’t
67,1400579409627828228,2021-06-03T22:25:27.000Z,We need a @iambilalhassani and @Babpravi collab❤️
69,1400556905756512257,2021-06-03T20:56:02.000Z,Playlist: French National Final 2021 Songs! Check It Out! #eurovision #eurovision2021 #esc #esc2021 #openup #barbarapravi #eurovisionfrance #france #myeurofreaks https://t.co/TaTyOl7REs
76,1400498819746484233,2021-06-03T17:05:13.000Z,barbara marry me not a question @Babpravi https://t.co/8ogmP4zYTA
80,1400475207203135488,2021-06-03T15:31:23.000Z,Get well soon queen @Babpravi 🖤 https://t.co/8LoaN9BbNG
81,1400474183281303553,2021-06-03T15:27:19.000Z,Every single song in this EP is amazing!! WOW 🔥🥵 @Babpravi #EUROVISION #EurovisionSongContest #barbarapravi https://t.co/2yV44Mj3Op
90,1400450812589920256,2021-06-03T13:54:27.000Z,@Babpravi get well soon! X
94,1400434273740541955,2021-06-03T12:48:44.000Z,"@Babpravi illustrates the essence of engagement . . . the heart, head &amp; hands passionately working in unison, fully committed to a purpose. Nothing moves an audience or fosters customer loyalty more. A beautiful dynamic to watch! #engagedonpurpose  https://t.co/1FjQBNHcjY"
98,1400426549992640513,2021-06-03T12:18:02.000Z,@Tioux79 @Babpravi @CapitolFR @EurovisionF2 Ah well done! Bit out of my price range 😭😂
100,1400409757165445121,2021-06-03T11:11:19.000Z,@Babpravi was tested #covid19 positive. We wish her a swift recovery! #covid_19 #covid #corona https://t.co/Qpf9yqZI6P
106,1400384504896892932,2021-06-03T09:30:58.000Z,@Babpravi SENDING ALL THE LOVE 💛💓💗💘💝💞💛🖤💝💗💖💛💘💗💖 get well soon&lt;3
114,1400364634624954369,2021-06-03T08:12:01.000Z,"📈 @thisismaneskin, @Babpravi and @_Go_A_ have all cracked the top 100 of @billboard's Global excl. USA chart  🇮🇹 The Italian rockers actually have two songs on the list!  ✍️ via @robynesc   https://t.co/9tlVcTQOgU"
135,1400324039340662784,2021-06-03T05:30:42.000Z,@amysians @Babpravi @CapitolFR @EurovisionF2 It‘s seems it is from Christian Dior
150,1400212793232605184,2021-06-02T22:08:39.000Z,I'm still obsessed with @Babpravi's music.
176,1400195876522541060,2021-06-02T21:01:26.000Z,@babpravi thanks for appearing on spanish tv showing support to Rocio Carrasco. Get well soon! You're so talented and sweet 💜👏🏻
231,1400183510552489992,2021-06-02T20:12:17.000Z,@rocioseguirviva @Babpravi @BlasCanto @CarlotaLlauger @CarlotaLlauger forever 🙌🙌🙌
421,1400151971198345217,2021-06-02T18:06:58.000Z,"📺 ICYMI: My #ESC2021 review went up Monday! I react to the Top 5 of this year's #Eurovision but just what did I make of @ThisIsManeskin, @BabPravi, @GjonsTearsOff, @DadiMakesMusic &amp; @_Go_A_'s performances? Catch up now...  👉 https://t.co/lJ3VVO86eC  #Eurovision2021 #OpenUp https://t.co/SUyK48isVG"
501,1400131989504761865,2021-06-02T16:47:34.000Z,🎶The song that moved me the most from #Eurovision was #Voilà by @Babpravi So I couldn't resist making my own version in Spanish. FULL 🎥 https://t.co/e5EwzYutxP #Eurovision2021 #eurovisionfrance #BarbaraPravi #voila #voilacover #esc #esc2021 #eurofan #voilaenespagnol @Eurovision https://t.co/cGCp794TWR
607,1400116638398177283,2021-06-02T15:46:34.000Z,@rocioseguirviva @Babpravi @BlasCanto @CarlotaLlauger Lo he han en NETFLIX https://t.co/4pFFWc2vie
626,1400114208696582150,2021-06-02T15:36:54.000Z,@rocioseguirviva @Babpravi @BlasCanto @CarlotaLlauger Netflix 👏👏👏👏
673,1400107570904305666,2021-06-02T15:10:32.000Z,@rocioseguirviva @Babpravi @BlasCanto @CarlotaLlauger The show must go on... https://t.co/3dpGDf0xL3
785,1400089721171234826,2021-06-02T13:59:36.000Z,"heres the fancam gays, its v simple and short bc i did it at 2am but stream besties ❣️ #barbarapravi #fancam https://t.co/OW2ConILjm"
816,1400065216726118402,2021-06-02T12:22:14.000Z,May’s best new songs  07. Voila by Barbara Pravi  @Babpravi #eurovision #barbarapravi #voila https://t.co/Up9dzMKWVl https://t.co/NoEZQxiQU9
819,1400039011750584322,2021-06-02T10:38:06.000Z,@domenicrossii @ESCPHarold @Babpravi SYDNEY SYDNEY SYDNEY @Babpravi
822,1400026223191941120,2021-06-02T09:47:17.000Z,I'm a bit obsessed.. #Eurovision #eurovisiesongfestival #barbarapravi #BarbaraPravi https://t.co/YE8lPzHyWB
823,1400016788604305408,2021-06-02T09:09:48.000Z,Probably the person who gave me a wish to learn French someday to understand the lyrics of her songs better. #Eurovision #barbarapravi https://t.co/doCz9eSVwp
834,1399945794241892352,2021-06-02T04:27:41.000Z,@elif_bxl @thisismaneskin @Babpravi @dadimakesmusic Lithuania 12 points!
838,1399868103714959367,2021-06-01T23:18:58.000Z,"Hey @Babpravi, hope you're ok with me using your extraordinary music for my #Alaska trip video! https://t.co/xtrQaHJBKY"
842,1399841965672386560,2021-06-01T21:35:07.000Z,@jesabelle_costa @galabrudu13 @Cyrilhanouna @Babpravi D'accord volglaire
850,1399766342413213705,2021-06-01T16:34:37.000Z,@tiktok_France @Babpravi @EurovisionF2 @France2tv Cool
853,1399751307083255811,2021-06-01T15:34:52.000Z,Gorgeous!! 😍 @Babpravi https://t.co/adKKie3BMz
854,1399750082677903365,2021-06-01T15:30:00.000Z,french queen omg so when’s the collab droppin? @Babpravi @selenagomez https://t.co/Fr1aWRBw02
858,1399718404207038473,2021-06-01T13:24:07.000Z,Barbara Pravi - Voilà has moved up 10 places from 94th place to 84th. #BarbaraPravi    https://t.co/ckfV1RWaxP
860,1399711114821312513,2021-06-01T12:55:09.000Z,This was SOOO cute 🤩  Missing Barbara from France? Check this out:   💻https://t.co/IqSPEI0dIi  #Eurovision #BarbaraPravi #esc https://t.co/YP1aig6uqy
883,1399503655565500422,2021-05-31T23:10:47.000Z,@mathwtea @Babpravi Quedate conmigo in the site that deserved.
884,1399495506095656961,2021-05-31T22:38:24.000Z,Or anyone but preferably @Babpravi
885,1399493588166352900,2021-05-31T22:30:47.000Z,"Night quote   „Life is infinitely stranger than anything which the mind of man could invent."" Sir Arthur Conan Doyle, A Case of Identity  #goodnight 🌔 #OneWorld 💙 @Babpravi ♥️ https://t.co/9omsu3KXAH https://t.co/TQ5WtrnbEO"
886,1399489085425655811,2021-05-31T22:12:53.000Z,@mathwtea @Babpravi Class 2019 tho ☺️
889,1399482146042138631,2021-05-31T21:45:19.000Z,@Babpravi r u proud of me? https://t.co/Un72fYS2U1
890,1399474139128270850,2021-05-31T21:13:30.000Z,@mathwtea @Babpravi What was this for ?
892,1399470633055145984,2021-05-31T20:59:34.000Z,@mathwtea @Babpravi We: love to see it https://t.co/DpJeJS4hGy
904,1399405811244359683,2021-05-31T16:41:59.000Z,Hi everyone!  Please join discord for Barbara Pravi fans. If you have Anny suggestions or questions please contact me here or via mail: monica.kindofgrey@gmail.com  https://t.co/n7Cjvbq32a  #barbarapravi
910,1399372263770763274,2021-05-31T14:28:41.000Z,@marsprm @Babpravi i wish fogo :((
920,1399352947721478147,2021-05-31T13:11:56.000Z,Where is the Barbara Pravi merch?? @Babpravi
922,1399340111192596481,2021-05-31T12:20:55.000Z,@AlexRedde @Babpravi On s'amuse pas mal dans la Green room !!!
942,1399219336347373569,2021-05-31T04:21:00.000Z,"@louisusbichon It’s cool how @Babpravi has carried you guys since 2019. From JESC to ESC, she can do you guys no harm."
945,1399144737924341763,2021-05-30T23:24:35.000Z,@Gabigans72 @almufuli10 @telecincoes @Babpravi @gjonstearsoff @victoriageorge_ @BlasCanto Gafe gafe gafe https://t.co/HvKIeId4gM
955,1399118246591307784,2021-05-30T21:39:19.000Z,@Babpravi Come to Serbiaaaaa
960,1399088153999253504,2021-05-30T19:39:44.000Z,@EmmanuelMacron @Babpravi Thank you！
963,1399084454501564419,2021-05-30T19:25:02.000Z,"@kthejutokes @Babpravi @_Go_A_ YES!!! shum and voila t-shirts, hoodies, buttons plssss I’m ready to spend all of my money"
965,1399079818575159297,2021-05-30T19:06:37.000Z,@Babpravi @_Go_A_ please release some merch i will give you all my money 😭
966,1399079372238303232,2021-05-30T19:04:50.000Z,@EurovisionF2 @Babpravi Super
979,1399059821429608448,2021-05-30T17:47:09.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin Someone else said the three top finishers looked like Winona Ryder at different stages of her career.
1006,1398973235165859840,2021-05-30T12:03:05.000Z,@gillesverdez @Babpravi You are ridiculous.
1011,1398949187631321088,2021-05-30T10:27:32.000Z,@teeveekid I didn’t realize there was a muppet for @Babpravi this year’s French Eurovision entry https://t.co/NeuWt0mKtb
1014,1398944918299545600,2021-05-30T10:10:34.000Z,Also written by @Babpravi who is now an official #eurovision legend 🇫🇷 👏 😭 https://t.co/k8r5ZD30UB
1017,1398932184778514435,2021-05-30T09:19:58.000Z,"""Voilà"" by Barbara Pravi (France) @Babpravi in 50 fps.  I really love the high-shutter shot here.  Gutted this didn't win Eurovision #OpenUp #FRA https://t.co/N31ANZSk6m"
1028,1398911039677345792,2021-05-30T07:55:57.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin How much do you know about origins of Go_A? https://t.co/RFi3q3UIXK
1036,1398851144340881408,2021-05-30T03:57:56.000Z,"@Babpravi @CapitolFR When #love is your enemy, who do you trust ?: https://t.co/k4BYZng9Bd"
1047,1398764058527125505,2021-05-29T22:11:53.000Z,"@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin Not them having major vampire bosses of some video game vibes...I love them, and this art!!!"
1054,1398752392775143431,2021-05-29T21:25:32.000Z,@rawravera @Babpravi Look at this beautiful piece of art @Babpravi it captures your essence and aura so well 🥺
1055,1398752253989863425,2021-05-29T21:24:59.000Z,This is so so so good 😭💕 @Babpravi https://t.co/qSwvb84R8B
1057,1398750843130847233,2021-05-29T21:19:23.000Z,@rawravera @Babpravi Omg that's so wonderful
1059,1398749629647310852,2021-05-29T21:14:33.000Z,"One week later and I still feel so sad that she didn't win. So much emotion in her words, her voice! It really touches me everytime I listen to this song! Bravo @Babpravi 👏🏼🇫🇷 #EurovisionSongCelebration #EurovisionSongContest #OpenUp https://t.co/sIFWqayaUl https://t.co/1nZok98kZL"
1062,1398746461152624640,2021-05-29T21:01:58.000Z,@Babpravi help me out
1063,1398745808757985282,2021-05-29T20:59:22.000Z,✨🕊🌞 @Babpravi - voilà 🌞🕊✨ #eurovision thank you for introducing me to this artist https://t.co/sDeQWUPDa0
1073,1398734483348770816,2021-05-29T20:14:22.000Z,I'm expecting #FRA Live-on-Tape to be pretty much the national final performance and the Rotterdam performance. Kudos to @babpravi to sticking to her staging concept. It worked beautifully. #Eurovision #SongCelebration
1086,1398717098021556231,2021-05-29T19:05:17.000Z,"@Babpravi I just blocked my boyfriend and I only have 10 minutes before he notices, can I please take you out on friday? let me know if you’re free on friday so I can take you out on friday when I am also free. please respond https://t.co/mPOaWRQPAg"
1091,1398711372213592065,2021-05-29T18:42:32.000Z,@20h30ledimanche @Ecoute51 @Babpravi Vive @Babpravi !! ❤️❤️
1094,1398706531340783616,2021-05-29T18:23:18.000Z,10M ! Congrats @Babpravi ! https://t.co/gqBlPrOKJz
1099,1398692896358940682,2021-05-29T17:29:07.000Z,@Babpravi Owned.
1112,1398658905455144963,2021-05-29T15:14:03.000Z,@Babpravi I just want to share a valse with you !! It's because you love valse and I love you !! 🥰  https://t.co/6QGrTdOF5c
1116,1398653985066827776,2021-05-29T14:54:30.000Z,"@euroeire I love how @Babpravi can make the best JESC songs, and the best Adult ESC songs"
1121,1398651875029925889,2021-05-29T14:46:07.000Z,@mediasetcom @Babpravi @BlasCanto Grandes 👏👏👏💜💜💜💜
1127,1398633882010935298,2021-05-29T13:34:37.000Z,@mediasetcom @Babpravi @BlasCanto Money Money money
1146,1398608844692111361,2021-05-29T11:55:08.000Z,"@Babpravi For You , pour Toi  😘 🙂 ☀️ https://t.co/EQR1AMDZTn"
1190,1398553384207085575,2021-05-29T08:14:45.000Z,"@keven_bms @telemgzn @rocioseguirviva @CarlotaLlauger @Babpravi @gjonstearsoff @escplus_es @BlasCantoNEWS @CFBlasMadrid @ForeverBlasC @ElEurovisivo @fabricatele Here's your screenshot. For more options (like dark mode), please visit https://t.co/6fIpjtsiEr. https://t.co/3gjiruyD8c"
1191,1398553349344088067,2021-05-29T08:14:37.000Z,@telemgzn @rocioseguirviva @CarlotaLlauger @Babpravi @gjonstearsoff @escplus_es @BlasCantoNEWS @CFBlasMadrid @ForeverBlasC @ElEurovisivo @fabricatele @pikaso_me screenshot this
1192,1398552648261984256,2021-05-29T08:11:49.000Z,@EurovisionF2 @Babpravi You are the title of this era
1195,1398548890140516352,2021-05-29T07:56:53.000Z,@lmarsick @Babpravi @EurovisionF2 @Eurovision All your works are beautiful
1196,1398548172838932480,2021-05-29T07:54:02.000Z,"@Babpravi Thank you, for being there"
1240,1398447279577645061,2021-05-29T01:13:08.000Z,@Babpravi @kthejutokes I live there and never saw a strawberry sandwich😭
1258,1398421297319845893,2021-05-28T23:29:53.000Z,"Next Wednesday on Telecinco they will sing again #barbarapravi, #Gjon’sTears and @BlasCanto in Rocio's program @CarlotaLlauger @lafabricadelatv #metoo #yositecreoRocío"
1326,1398387604815499264,2021-05-28T21:16:00.000Z,no thought just @Babpravi https://t.co/WgNulyQQAz
1355,1398378166549417990,2021-05-28T20:38:30.000Z,@mediasetcom @telecincoes @Babpravi @BlasCanto can we see you in live from France on internet?
1358,1398377995526721541,2021-05-28T20:37:49.000Z,@classydebicki @Babpravi i love her with everything i have in me
1364,1398377349960306695,2021-05-28T20:35:15.000Z,@Babpravi deserves the world and more&lt;3333
1368,1398376830667796485,2021-05-28T20:33:11.000Z,"@AverageViewer @mediasetcom @Babpravi @BlasCanto And, I think, VICTORIA was also the one who had to sing so late...and yet she got a lot of viewers... 🥰"
1376,1398374708442247170,2021-05-28T20:24:45.000Z,@MarinaAmato4 @mediasetcom @Babpravi @BlasCanto spill sis #ApagonTelecinco
1377,1398374604238884869,2021-05-28T20:24:20.000Z,@AverageViewer @mediasetcom @Babpravi @BlasCanto VICTORIA being nice and sweet...and she doesn't get invited...what? 🙄🤔
1396,1398370014600830976,2021-05-28T20:06:06.000Z,@mediasetcom @Babpravi @BlasCanto Wow 😍😍😍 Mis favorit@s me encantan 💖💕👏🏼👏🏼👏🏼👏🏼👏🏼
1421,1398365530399154177,2021-05-28T19:48:17.000Z,@mediasetcom @Babpravi @BlasCanto 😂😂😂😂 Wait ......... 🤮🤮🤮🤮
1453,1398360319630745602,2021-05-28T19:27:35.000Z,@XaviTempo_ @Babpravi Girls with hair like that got the best pussy tbf
1459,1398359610243829760,2021-05-28T19:24:46.000Z,@mediasetcom @Babpravi @BlasCanto Genial 💜
1471,1398355902852386820,2021-05-28T19:10:02.000Z,@CHERIOFF @Babpravi And the next thing which is weird - I don't need to wait for so long &lt;3 I love the universe :D
1473,1398355220179177480,2021-05-28T19:07:19.000Z,@kindofgrey @Babpravi Awwww thank youuu. More to come in June ✨
1479,1398340294727323652,2021-05-28T18:08:00.000Z,"Eurovision domination in Portugal, look at the Spotify viral Portugal Chart 😱: ( 18 songs of @thisismaneskin + 2 songs of @Babpravi + 2 songs of @BlindChannelFIN + other 20 Eurovision songs )  #Eurovision https://t.co/B1CWcSHtvg"
1482,1398329600627838980,2021-05-28T17:25:31.000Z,@escxtra @thisismaneskin @officialcharts @_Go_A_ @Babpravi @JamesNewmanUk @BlindChannelFIN @gjonstearsoff It’s great to have a Eurovision winner in the UK top twenty again. Congrats to James Newman for making the top fifty. 🍾
1483,1398328666174726146,2021-05-28T17:21:48.000Z,"🇮🇹🇬🇧#Eurovision winners @thisismaneskin reach number 17 in the @officialcharts UK Top 40!   Plus we have @_Go_A_, @Babpravi, @JamesNewmanUk, @BlindChannelFIN, @gjonstearsoff and Elena Tsagrinou in the Top 100! https://t.co/zbK4XpPAYB"
1484,1398327448463360004,2021-05-28T17:16:58.000Z,"@comunemortale1 @Babpravi I you want, you can stick it where the sun doesn't shine! You can have your opinion and I have mine.  #FreedomOfSpeech"
1486,1398321718628950017,2021-05-28T16:54:11.000Z,@mathwtea 12p 🇫🇷 VOILÀ 10p 🇮🇹 SOLDI 08p 🇸🇪 EUPHORIA 07p 🇦🇺 SOUND OF SILENCE 06p 🇹🇷 WE COULD BE THE SAME 05p 🇧🇦 LEJLA 04p 🇲🇹 JE ME CASSE 03p 🇨🇭 SHE GOT ME 02p 🇩🇰 ONLY TEARDROPS 01p 🇦🇿 WHEN THE MUSIC DIES  #Eurovision @Babpravi
1488,1398312463070896137,2021-05-28T16:17:25.000Z,@Babpravi Wainting for concert in Poland :)
1489,1398312246552453120,2021-05-28T16:16:33.000Z,"Life is weird... Because of #Eurovision2021 I found @Babpravi and because of ""Next Piaf"" I found @CHERIOFF I'm waiting for more!  https://t.co/EiSohpUnqc"
1492,1398296007922827267,2021-05-28T15:12:02.000Z,Okay Summer 2021 is here. And this is the 6 songs i will stream so my ears will turn down when summer is finish!    SHUM Original Song from @_Go_A_ Growing up is getting old by @victoriageorge_  Voila by @Babpravi  Tout l'univers by @gjonstearsoff  ZITTI E BUONI @thisismaneskin
1494,1398292472095248394,2021-05-28T14:57:59.000Z,Me looking at @Babpravi #Eurovision2021 https://t.co/dSVYkWr5O7
1497,1398284384822833157,2021-05-28T14:25:50.000Z,@elisejanssen23 @thisismaneskin @Babpravi YEESSSSS
1499,1398282501987221506,2021-05-28T14:18:21.000Z,"This year's #ESC champions @thisismaneskin are entering the Official German Charts at #9. This is the highest position by an ESC winner since 2015. Also in the top 100: @BlindChannelFIN (#51), @Babpravi, #62), @_go_a_ (#66) &amp; @gjonstearsoff (#86). https://t.co/n5xgLQp394 https://t.co/rWjLZRuhvF"
1504,1398266630078177286,2021-05-28T13:15:17.000Z,"Speaking for @faithbeliefforum on  being LGBTQ+ of faith AND connecting authentically with others always leaves me happy. Plus, I am in love with my #barbarapravi esq ‘do! What’s not to love! Happy Friday loves! #drag #faith #lgbt #genderidentity #faithbeliefforum https://t.co/T8PCsw3C6b"
1505,1398253719825883141,2021-05-28T12:23:59.000Z,@XaviTempo_ @Babpravi Was no need for that https://t.co/1hS85k7Wp8
1506,1398251222386319361,2021-05-28T12:14:04.000Z,@XaviTempo_ @Babpravi She aired my DMs so best of luck bro
1511,1398240644305391627,2021-05-28T11:32:02.000Z,@XaviTempo_ @Babpravi - Don't pretend for anything
1514,1398240180797071362,2021-05-28T11:30:11.000Z,@XaviTempo_ @Babpravi She won't even look at your side
1519,1398226259415601159,2021-05-28T10:34:52.000Z,#Abba : The history book on the shelf is almost repeating itself #Eurovision #gjonstears #maneskin #barbarapravi  credit: @faulknmd @escgo @flexiversum https://t.co/VvAZyfzy1O
1527,1398223717541433346,2021-05-28T10:24:46.000Z,"@Babpravi Learning some Francais in preparation for the show, got to say the only difficulty so far is remembering where there's accents on letters and where there isn't and what's masculine and what's feminine."
1533,1398205452870168578,2021-05-28T09:12:12.000Z,@Babpravi This girl cute
1544,1398177518105116673,2021-05-28T07:21:11.000Z,Cursed #Eurovision video of the day: https://t.co/ScygsaObb2  @Babpravi
1549,1398166674797367299,2021-05-28T06:38:06.000Z,"@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin I will help first 20 people to make $5,500 in next 72 hours of the day with the minimum of $500 investment. But remember you will give me 20% of your profit as my commission, Ask me how via inbox on WhatsApp👇👇  Note:only if you're interested👇👇 +1 4064042978 98% sure"
1554,1398157130008563714,2021-05-28T06:00:10.000Z,"I just listened to this song for the first time and almost cried in a huge bus full of people, even before reading the lyrics. I also have a Slavic grandpa (from Belarus) &amp; we don't communicate very well but I love him alot. Merci @Babpravi 😍 https://t.co/ImpU0NH9Oq"
1562,1398105853081755651,2021-05-28T02:36:25.000Z,"@Token_Dolphin @DolphinNetwork The Dolphin project is very good, I think it will give a very good profit in a short time. @bhara @KoroushAK @Babpravi"
1564,1398069918281744384,2021-05-28T00:13:38.000Z,@VotiJr @nvdellicious @FrxstBURN @Babpravi say less😩
1569,1398039985928998930,2021-05-27T22:14:41.000Z,"@Babpravi getting crazy listening again and again to Barbara Pravi's performance in Eurovision Song Contest. Great song, wonderful lyrics and perfect performance. Definitely, deserved more. Thank you!"
1572,1398035028995608576,2021-05-27T21:54:59.000Z,"@Babpravi @CapitolFR @EurovisionF2 You commanded the stage! I didn't understand all the words, but from they way you performed, I knew what the song was about. I'm a new fan!"
1575,1398029604795912198,2021-05-27T21:33:26.000Z,"@remco_radstaat @Babpravi Great work mate, your dance made the second half of the song all the more special!"
1577,1398022638426075136,2021-05-27T21:05:45.000Z,@telecincoes @rocioseguirviva @Babpravi @gjonstearsoff @victoriageorge_ @BlasCanto She's jinx 👎👎👎💩 https://t.co/uuPlvzIjkh
1579,1398019025754595328,2021-05-27T20:51:24.000Z,@CineStarsNews @MarianaGrepinet @Tof_Beaugrand @ParisMatch @Babpravi Come on already 10 people are with you! 🤣🤣🤣
1585,1398014019915616256,2021-05-27T20:31:30.000Z,"@nvdellicious @Takemybullet_ @FrxstBURN @Babpravi flirting is a waste of time, i only speedrun tinder"
1586,1398012474524307461,2021-05-27T20:25:22.000Z,@BrunoDarmon @Babpravi Ahhh okay 🙏🏻👍😇
1588,1398011951121326087,2021-05-27T20:23:17.000Z,@Babpravi Got my ticket.
1589,1398011812780597250,2021-05-27T20:22:44.000Z,@nvdellicious @Takemybullet_ @FrxstBURN @Babpravi i was talking abt bullet
1596,1397993209570205698,2021-05-27T19:08:49.000Z,@Babpravi so excited to see u in Amsterdam!! 🌹
1602,1397989567559569410,2021-05-27T18:54:20.000Z,@alittledramatic @dadimakesmusic @Babpravi oops👀
1603,1397986440471003140,2021-05-27T18:41:55.000Z,dionne and i ✨accidentally✨ have tickets for both @dadimakesmusic shows in the Netherlands and for @Babpravi 😌😌😌
1609,1397976087787937793,2021-05-27T18:00:47.000Z,@Nine71Alex @nvdellicious @FrxstBURN @Babpravi ty bro🤝
1614,1397972806428676113,2021-05-27T17:47:44.000Z,@VotiJr @nvdellicious @Takemybullet_ @FrxstBURN @Babpravi flirting 101
1615,1397972650140504065,2021-05-27T17:47:07.000Z,I’m going to a concert of the most perfect French artist @Babpravi in Brussels! #AfterEurovision #BarbaraPravi #Eurovision
1616,1397972434964385795,2021-05-27T17:46:16.000Z,@nvdellicious @Takemybullet_ @FrxstBURN @Babpravi can you guys stop flirting on my timeline every 5 minutes
1621,1397967928344072196,2021-05-27T17:28:21.000Z,@nvdellicious @FrxstBURN @Babpravi now u just makin me look bad in front of her😐
1622,1397965121230671879,2021-05-27T17:17:12.000Z,@Edeklomp @Babpravi Thanks Andre 🙏🏻
1623,1397963916798484482,2021-05-27T17:12:25.000Z,@Babpravi appreciation tweet https://t.co/EL8yLiPB62
1624,1397963762481647622,2021-05-27T17:11:48.000Z,"@FrxstBURN @nvdellicious @Babpravi sheee ur right, nah im only poor rn bc I just bought a villa in France so I can visit there🙏"
1627,1397962782247723020,2021-05-27T17:07:54.000Z,@Takemybullet_ @nvdellicious @Babpravi Bad way to act in front of your dream girl. You meant you can get both you first class flight to France right?
1629,1397962434569281536,2021-05-27T17:06:31.000Z,@nvdellicious @Babpravi buy me ones im poor😢
1633,1397960348855119885,2021-05-27T16:58:14.000Z,@Babpravi ma'am can u do an extra show in the netherlands &lt;/3
1668,1397920495341694983,2021-05-27T14:19:52.000Z,🔝 🔟 SONGS ON🌎ITUNES 1⃣Butter #BTS 2⃣Peaches #JustinBieber #DanielCaesar #Giveon 3⃣good4u #OliviaRodrigo 4⃣AstronautInTheOcean #MaskedWolf 5⃣ZittiEBuoni #Måneskin 6⃣CoverMeInSunshine #Pink 7⃣LeavetheDoorOpen #SilkSonic 8⃣Friday #Riton 9⃣TheBusiness #Tiesto 🔟Voilà #BarbaraPravi https://t.co/pg0akqzcYj
1672,1397917515393552391,2021-05-27T14:08:02.000Z,lmao she was so happy @Babpravi !! https://t.co/wg0oANIyko
1673,1397916542692511753,2021-05-27T14:04:10.000Z,@m_j_Ironside @mzlondon @dadimakesmusic @Jendrikkkk @thisismaneskin @Babpravi @destinymusicmt @senhitofficial @gjonstearsoff @JamesNewmanUk Aw thanks Michael!
1679,1397904380490391554,2021-05-27T13:15:50.000Z,"@mzlondon @neilslorance @dadimakesmusic @Jendrikkkk @thisismaneskin @Babpravi @destinymusicmt @senhitofficial @gjonstearsoff @JamesNewmanUk Absolutely brilliant! After having seen your tweet, I have just treated myself to one too @neilslorance"
1680,1397902195668946955,2021-05-27T13:07:09.000Z,@mzlondon @dadimakesmusic @Jendrikkkk @thisismaneskin @Babpravi @destinymusicmt @senhitofficial @gjonstearsoff @JamesNewmanUk Thanks again !!
1682,1397900782721249283,2021-05-27T13:01:32.000Z,🔝 🔟 SONGS ON🌎ITUNES 1⃣Butter #BTS 2⃣Peaches #JustinBieber #DanielCaesar #Giveon 3⃣good4u #OliviaRodrigo 4⃣AstronautInTheOcean #MaskedWolf 5⃣ZittiEBuoni #Måneskin 6⃣CoverMeInSunshine #Pink 7⃣LeavetheDoorOpen #SilkSonic 8⃣Friday #Riton 9⃣TheBusiness #Tiesto 🔟Voilà #BarbaraPravi https://t.co/DgupbNfdVv
1684,1397895988803686401,2021-05-27T12:42:30.000Z,@mzlondon @neilslorance @dadimakesmusic @Jendrikkkk @thisismaneskin @Babpravi @destinymusicmt @senhitofficial @gjonstearsoff @JamesNewmanUk That’s fab! “Just hair everywhere” 😆
1691,1397889905037131782,2021-05-27T12:18:19.000Z,@Neylow_93 @Takemybullet_ @Babpravi He’s been learning it to talk to Barbara Pravi
1704,1397874692946542594,2021-05-27T11:17:52.000Z,"@EmmanuelMacron @ODnartreb @Babpravi O macron do you have spotify?  search for Claudio baglioni song "" le ragazze dell'est""!!!🤣🤣😂  sorry, i forgot you still have to send us mona lisa."
1719,1397851558231089155,2021-05-27T09:45:56.000Z,@weirdaalex @Eurovision @Babpravi @_Go_A_ @thisismaneskin Thank you for sharing 💖
1721,1397851393222905859,2021-05-27T09:45:17.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin gonna repost it rn!!
1723,1397851216856690691,2021-05-27T09:44:35.000Z,@weirdaalex @Eurovision @Babpravi @_Go_A_ @thisismaneskin I dooo! @andjelajokovic on ig as well! And I'm really glad you like it 😊💖
